sender_id,sender_type,receiver_id,receiver_type,amount,type,date,description
advaspire@gmail.com,user,ADV23022,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23022,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23022,student,750,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23022,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23022,student,500,earned,2024-05-31,Activity | Half Completed Mini Game in Minecraft | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23040,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23040,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23040,student,500,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23012,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23012,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24011,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24011,student,300,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24011,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24011,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23075,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23075,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23075,student,300,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23075,student,180,earned,2024-05-31,Activity | Crossbow Lucky Draw | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23004,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23004,student,90,earned,2024-05-31,Activity | Crossbow Lucky Draw | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23004,student,250,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24009,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24009,student,200,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24009,student,220,earned,2024-05-31,Activity | Crossbow Lucky Draw | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24009,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,150,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,300,earned,2024-05-31,Activity | Crossbow Lucky Draw | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,250,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23005,student,500,earned,2024-05-31,Activity | Half Completed Mini Game in Minecraft | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24012,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24012,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24012,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24012,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24023,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24023,student,250,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24023,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24023,student,50,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24034,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24034,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24034,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24033,student,500,earned,2024-05-31,Activity | Attended Robotics & Adcoins Party Event | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24033,student,50,earned,2024-05-31,Activity | Icebreaking Activity | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24033,student,100,earned,2024-05-31,Activity | Fun Quiz Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV24033,student,100,earned,2024-05-31,Activity | Lucky Draw Spin Game | Robotics & Adcoins Party | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-01,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-06-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-06-01,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-06-01,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-06-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-06-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-02,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-02,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-02,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-02,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,100,earned,2024-06-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-06-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-06-02,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-06-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-06-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-08,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-06-08,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-06-08,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-06-08,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-06-08,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-06-08,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-09,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-09,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-09,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,100,earned,2024-06-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-06-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-06-09,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-06-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-06-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-15,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-15,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-06-15,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-06-15,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-06-15,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-06-15,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-06-15,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-16,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-16,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-16,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-16,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,100,earned,2024-06-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-06-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-06-16,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-06-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-06-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-22,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-06-22,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-06-22,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-06-22,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-06-22,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-06-22,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-06-22,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-23,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-23,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-23,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-23,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-06-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2024-06-23,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-06-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-06-23,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-29,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-29,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-06-29,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-06-29,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-06-29,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-06-29,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-06-29,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23023,student,100,earned,2024-06-30,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-30,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-30,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-06-30,Mission | Complete missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,100,earned,2024-06-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-06-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-06-30,Mission | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2024-06-30,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-06-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-06-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,3630,earned,2024-07-01,Others | Starting Balance | by Aljay
advaspire@gmail.com,user,ADV0011,student,2517,earned,2024-07-01,Others | Starting Balance | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-07-06,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-07-06,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-07,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-07,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-07,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2024-07-07,Mission | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-07-07,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-07-13,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-07-13,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-14,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-14,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-14,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,100,earned,2024-07-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-07-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-07-14,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-07-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-07-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-07-20,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-07-20,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-21,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-21,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-21,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23040,student,100,earned,2024-07-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-07-21,Mission | by Aljay
advaspire@gmail.com,user,ADV24057,student,100,earned,2024-07-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-07-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-07-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,150,earned,2024-07-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0011,student,150,earned,2024-07-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,100,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-07-27,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-07-27,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-28,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-28,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23050,student,150,earned,2024-07-28,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0014,student,150,earned,2024-07-28,Mission | by Aljay
advaspire@gmail.com,user,ADV24057,student,100,earned,2024-07-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2024-07-28,Mission | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2024-07-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2024-07-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0055,student,15000,earned,2024-07-29,Competition | Win Silver in IIUMRC 2024 SDG Competition | by Aljay
advaspire@gmail.com,user,ADV0056,student,15000,earned,2024-07-29,Competition | Win Silver in IIUMRC 2024 SDG Competition | by Aljay
advaspire@gmail.com,user,ADV23076,student,15000,earned,2024-07-29,Competition | Win Silver in IIUMRC 2024 SDG Competition | by Aljay
advaspire@gmail.com,user,ADV0014,student,5000,earned,2024-07-29,Competition | Participated in IIUMRC 2024 Soccer Robot Secondary | by Aljay
advaspire@gmail.com,user,ADV23006,student,5000,earned,2024-07-29,Competition | Participated in IIUMRC 2024 Soccer Robot Secondary | by Aljay
advaspire@gmail.com,user,ADV23050,student,5000,earned,2024-07-29,Competition | Participated in IIUMRC 2024 Soccer Robot Secondary | by Aljay
advaspire@gmail.com,user,ADV24040,student,5000,earned,2024-07-29,Competition | Participated in IIUMRC 2024 Soccer Robot Primary | by Aljay
advaspire@gmail.com,user,ADV24013,student,5000,earned,2024-07-29,Competition | Participated in IIUMRC 2024 Soccer Robot Primary | by Aljay
advaspire@gmail.com,user,ADV0012,student,150,earned,2024-08-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0011,student,150,earned,2024-08-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2024-08-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23004,student,100,earned,2024-08-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2024-08-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23075,student,100,earned,2024-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23048,student,100,earned,2024-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23049,student,100,earned,2024-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,50,earned,2024-08-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2024-08-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23011,student,150,earned,2024-08-03,Mission | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2024-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2024-08-03,Mission | Completed Missions in class | by Aljay
